2018-09-13 02:15:00,6370.0,6376.5,6370.0,6373.5,9211297
2018-09-13 02:20:00,6373.5,6377.0,6374.0,6377.0,2871280
2018-09-13 02:25:00,6377.0,6380.0,6376.5,6379.5,2682295
2018-09-13 02:30:00,6379.5,6380.5,6379.5,6380.0,1878642
2018-09-13 02:35:00,6380.0,6380.5,6380.0,6380.5,868885
2018-09-13 02:40:00,6380.5,6381.0,6380.0,6381.0,2335930
2018-09-13 02:45:00,6381.0,6384.0,6381.0,6383.5,2289616
2018-09-13 02:50:00,6383.5,6384.0,6383.5,6384.0,1252173
2018-09-13 02:55:00,6384.0,6386.0,6383.5,6386.0,2642619
2018-09-13 03:00:00,6386.0,6394.0,6385.5,6393.5,6537285
2018-09-13 03:05:00,6393.5,6396.5,6393.5,6395.5,7038012
2018-09-13 03:10:00,6395.5,6396.0,6384.0,6384.5,8899358
2018-09-13 03:15:00,6384.5,6384.5,6383.0,6384.5,3160614
2018-09-13 03:20:00,6384.5,6384.5,6384.0,6384.5,748511
2018-09-13 03:25:00,6384.5,6384.5,6375.5,6375.5,7630649
2018-09-13 03:30:00,6375.5,6378.5,6375.5,6378.0,2513846
2018-09-13 03:35:00,6378.0,6378.5,6375.5,6375.5,3545851
2018-09-13 03:40:00,6375.5,6378.0,6375.5,6378.0,3260817
2018-09-13 03:45:00,6378.0,6383.0,6377.5,6383.0,3787488
2018-09-13 03:50:00,6383.0,6383.0,6382.5,6382.5,1169881
2018-09-13 03:55:00,6382.5,6383.0,6379.5,6379.5,3022604
2018-09-13 04:00:00,6379.5,6385.5,6379.5,6385.0,4873431
2018-09-13 04:05:00,6385.0,6388.0,6385.0,6387.5,2039068
2018-09-13 04:10:00,6387.5,6391.0,6387.5,6391.0,3091315
2018-09-13 04:15:00,6391.0,6391.0,6386.5,6386.5,2417124
2018-09-13 04:20:00,6386.5,6388.5,6386.5,6388.5,1467017
2018-09-13 04:25:00,6388.5,6389.5,6388.0,6389.5,1374071
2018-09-13 04:30:00,6389.5,6391.5,6389.0,6391.0,2318995
2018-09-13 04:35:00,6391.0,6394.5,6391.0,6394.5,5789587
2018-09-13 04:40:00,6394.5,6396.5,6394.5,6396.5,3308329
2018-09-13 04:45:00,6396.5,6396.5,6396.0,6396.5,1515995
2018-09-13 04:50:00,6396.5,6396.5,6387.5,6388.0,10307063
2018-09-13 04:55:00,6388.0,6387.5,6385.0,6387.5,2480234
2018-09-13 05:00:00,6387.5,6391.5,6387.0,6388.5,6717310
2018-09-13 05:05:00,6388.5,6389.0,6388.5,6389.0,761712
2018-09-13 05:10:00,6389.0,6390.0,6388.5,6389.0,3178049
2018-09-13 05:15:00,6389.0,6389.0,6388.5,6388.5,2386053
2018-09-13 05:20:00,6388.5,6389.0,6385.5,6386.0,2545119
2018-09-13 05:25:00,6386.0,6387.0,6385.5,6386.5,3210686
2018-09-13 05:30:00,6386.5,6387.0,6384.0,6384.5,2238061
2018-09-13 05:35:00,6384.5,6384.0,6381.0,6383.0,3174522
2018-09-13 05:40:00,6383.0,6383.5,6381.5,6381.5,2364785
2018-09-13 05:45:00,6381.5,6382.0,6356.5,6367.5,24682042
2018-09-13 05:50:00,6367.5,6375.0,6367.0,6374.0,8869303
2018-09-13 05:55:00,6374.0,6374.0,6373.5,6373.5,1856266
2018-09-13 06:00:00,6373.5,6380.0,6373.5,6379.5,5447498
2018-09-13 06:05:00,6379.5,6380.0,6378.0,6378.5,3500948
2018-09-13 06:10:00,6378.5,6378.5,6375.5,6377.5,3223304
2018-09-13 06:15:00,6377.5,6378.5,6376.0,6376.0,3994676
2018-09-13 06:20:00,6376.0,6376.0,6368.0,6372.5,5763152
2018-09-13 06:25:00,6372.5,6372.5,6370.5,6370.5,1451493
2018-09-13 06:30:00,6370.5,6372.0,6369.0,6369.0,2940879
2018-09-13 06:35:00,6369.0,6370.5,6369.0,6370.0,1870359
2018-09-13 06:40:00,6370.0,6372.5,6370.0,6372.5,1375317
2018-09-13 06:45:00,6372.5,6374.5,6372.0,6374.5,1167535
2018-09-13 06:50:00,6374.5,6376.0,6374.0,6376.0,2607405
2018-09-13 06:55:00,6376.0,6377.0,6375.5,6377.0,1194799
2018-09-13 07:00:00,6377.0,6377.0,6376.5,6376.5,1322035
2018-09-13 07:05:00,6376.5,6380.5,6376.5,6380.5,3355004
2018-09-13 07:10:00,6380.5,6387.5,6380.0,6387.5,6763185
2018-09-13 07:15:00,6387.5,6391.5,6386.5,6386.5,8435637
2018-09-13 07:20:00,6386.5,6387.0,6386.5,6386.5,1160317
2018-09-13 07:25:00,6386.5,6387.0,6376.5,6377.0,8989778
2018-09-13 07:30:00,6377.0,6378.0,6376.5,6377.5,2336568
